"step","type","amount","name_orig","oldbalance_org","newbalance_orig","name_dest","oldbalance_dest","newbalance_dest","is_fraud","Class","type_numeric"
355,"CASH_OUT",350635.44,"C1272360303",0,0,"C613842397",455200.7,805836.15,"0","0",2
567,"TRANSFER",214836.78,"C1425918254",473,0,"C268693516",176752.09,391588.87,"0","0",1
186,"CASH_OUT",291198.23,"C1380848162",30620,0,"C2145449908",383157.09,674355.31,"0","0",2
302,"CASH_OUT",21911.3,"C30453988",13045,0,"C234941724",2635077.6,2656988.9,"0","0",2
234,"CASH_OUT",117704.69,"C1721672447",0,0,"C1874536109",3590560.75,3708265.45,"0","0",2
188,"CASH_OUT",4860.84,"C2115388602",0,0,"C1482674379",308690.13,313550.96,"0","0",2
160,"CASH_OUT",14205.86,"C298479862",36120,21914.14,"C1266792748",0,14205.86,"0","0",2
307,"CASH_OUT",20000.26,"C1437405332",0,0,"C761544",4688536.28,4392461.43,"0","0",2
394,"CASH_OUT",743384.71,"C1658545087",0,0,"C1490087134",814738.06,1558122.77,"0","0",2
350,"CASH_OUT",156468.79,"C1265391333",0,0,"C1279175591",3412666.32,3569135.1,"0","0",2
307,"CASH_OUT",47688.34,"C1036921284",283,0,"C440783960",110816.87,158505.21,"0","0",2
358,"TRANSFER",5762075.18,"C358914391",0,0,"C1495820127",5931282.53,11693357.72,"0","0",1
397,"CASH_OUT",26171.5,"C1245886130",59752,33580.5,"C1783509713",1013762.89,1039934.39,"0","0",2
254,"CASH_OUT",264908.73,"C1292065048",0,0,"C232265818",630766.3,895675.03,"0","0",2
542,"CASH_OUT",9494.15,"C1066036919",29848,20353.85,"C423733860",1497283.18,1506777.33,"0","0",2
352,"CASH_OUT",339417.61,"C1849142474",1167,0,"C1578753383",0,604071.16,"0","0",2
522,"CASH_OUT",348537.12,"C1736039750",0,0,"C591230529",1763920.42,2112457.54,"0","0",2
155,"CASH_OUT",204829.12,"C1478177785",0,0,"C1894313722",2443679.39,2648508.5,"0","0",2
161,"CASH_OUT",388837.67,"C1840149675",10621,0,"C1080497517",1100804.67,1943727.63,"0","0",2
353,"TRANSFER",400431.63,"C1085137424",303799,0,"C218668402",231927.29,632358.92,"0","0",1
308,"CASH_OUT",195441.21,"C1782258358",25108,0,"C363989136",253508.62,448949.83,"0","0",2
230,"TRANSFER",2297686.64,"C998639394",0,0,"C680521265",5043210.59,7340897.22,"0","0",1
382,"CASH_OUT",222936.06,"C1995816754",294875.91,71939.85,"C75503575",1166254.26,1389190.33,"0","0",2
179,"CASH_OUT",230355.86,"C176354779",0,0,"C1167831782",3389152.3,3619508.16,"0","0",2
331,"TRANSFER",2534547.23,"C712881154",0,0,"C1643247897",10233835.94,12768383.17,"0","0",1
398,"TRANSFER",1298885.25,"C323271256",0,0,"C705014632",5806692.87,7618575,"0","0",1
348,"CASH_OUT",341788.9,"C374190560",49601,0,"C1020643798",565349.44,907138.34,"0","0",2
232,"TRANSFER",890063.44,"C1976174375",0,0,"C1480194743",2087758.78,2977822.23,"0","0",1
232,"CASH_OUT",88388.79,"C561469355",401262,312873.21,"C1362501157",0,88388.79,"0","0",2
205,"CASH_OUT",475008.13,"C1301890004",9972,0,"C293576744",162226.41,637234.54,"0","0",2
17,"TRANSFER",228223.49,"C1323862703",11096,0,"C774103509",153423,381646.49,"0","0",1
403,"CASH_OUT",196147.94,"C1836243741",107005,0,"C433834254",363441.12,559589.06,"0","0",2
9,"CASH_OUT",69567.92,"C1090947547",0,0,"C2008647667",1372330.71,2163971.6,"0","0",2
375,"TRANSFER",5474753.78,"C263665602",319925.91,0,"C1483550735",5871833.14,11346586.92,"0","0",1
350,"TRANSFER",1109195.06,"C1234381432",265722.06,0,"C531766809",23233385.17,24342580.22,"0","0",1
15,"CASH_OUT",272704.87,"C1629590830",55805,0,"C725529737",332366.44,605071.3,"0","0",2
350,"CASH_OUT",242215.69,"C1085063056",112263,0,"C711567427",104520.58,346736.27,"0","0",2
40,"CASH_OUT",52168.12,"C634735265",0,0,"C755442775",622402.19,674570.3,"0","0",2
379,"CASH_OUT",28212.51,"C1921219089",53443,25230.49,"C161587507",881419.02,909631.54,"0","0",2
260,"CASH_OUT",51618.54,"C938620013",0,0,"C994990450",1038984.98,1090603.52,"0","0",2
37,"CASH_OUT",322930.55,"C390001402",418736.01,95805.47,"C2051868384",2771583.16,3094513.71,"0","0",2
211,"CASH_OUT",97140.48,"C1718056084",0,0,"C1714171710",229919,327059.49,"0","0",2
299,"CASH_OUT",25115.85,"C1150011924",0,0,"C2100133408",173477.2,198593.05,"0","0",2
384,"CASH_OUT",26596.12,"C413542271",21559,0,"C408142330",0,26596.12,"0","0",2
18,"CASH_OUT",123332.53,"C2006434903",567,0,"C198045562",15479.92,138812.45,"0","0",2
280,"CASH_OUT",20329.61,"C143131233",10341,0,"C699174008",657615.07,1299529.76,"0","0",2
139,"CASH_OUT",152503.53,"C659557818",533,0,"C419209384",357253.74,509757.27,"0","0",2
13,"CASH_OUT",28173.51,"C2056350121",0,0,"C1105063017",1482637.53,1510811.05,"0","0",2
394,"CASH_OUT",127216.41,"C544488729",255,0,"C1673750653",1152061.67,1279278.07,"0","0",2
308,"TRANSFER",1269652.45,"C1349829492",509,0,"C1134338633",146966.76,1416619.2,"0","0",1
191,"CASH_OUT",273901.76,"C207293354",0,0,"C459062804",296982.05,570883.81,"0","0",2
471,"CASH_OUT",307182.33,"C1484084280",15175,0,"C788513718",1115547.15,1422729.47,"0","0",2
44,"CASH_OUT",208435.98,"C147941752",431596,223160.02,"C2025408216",5003189.13,5211625.11,"0","0",2
11,"CASH_OUT",94221.46,"C1615414242",0,0,"C1739263553",168450.65,262672.12,"0","0",2
352,"CASH_OUT",131468.74,"C1750936292",527810,396341.26,"C248624300",733063.81,1619867.69,"0","0",2
132,"CASH_OUT",43939.34,"C1655893446",70415,26475.66,"C1185662331",0,43939.34,"0","0",2
401,"CASH_OUT",224168.58,"C525811454",0,0,"C326585802",1436671.03,1660839.62,"0","0",2
251,"CASH_OUT",355267.16,"C1688711655",0,0,"C294927629",529448.54,884715.7,"0","0",2
129,"CASH_OUT",179798.28,"C842014399",0,0,"C1649787185",512740.35,692538.63,"0","0",2
257,"CASH_OUT",291332.97,"C1943241772",0,0,"C1419286968",7093335.84,7384668.81,"0","0",2
211,"TRANSFER",214002.87,"C383369214",40740,0,"C1365664364",189884.21,403887.08,"0","0",1
329,"CASH_OUT",54936.59,"C739375843",0,0,"C1830015054",282508.31,337444.91,"0","0",2
183,"CASH_OUT",285595.87,"C371735730",0,0,"C2018870927",382899.69,777843.18,"0","0",2
213,"CASH_OUT",5253.09,"C265946141",1004,0,"C195681850",300547.82,305800.91,"0","0",2
280,"TRANSFER",7253318.08,"C2129363855",0,0,"C217255342",8213701.42,15467019.5,"0","0",1
354,"CASH_OUT",107186.45,"C1074054234",0,0,"C506938174",289076.02,396262.48,"0","0",2
355,"CASH_OUT",326432.71,"C10339235",32252,0,"C1893421297",0,326432.71,"0","0",2
141,"CASH_OUT",379702.26,"C71968052",4631.69,0,"C472273798",1012376.61,1392078.87,"0","0",2
38,"TRANSFER",214551.35,"C1637451211",0,0,"C2110090153",2152302.08,2025650.04,"0","0",1
355,"CASH_OUT",37771.91,"C1051391554",0,0,"C1898432934",40320.02,78091.93,"0","0",2
10,"CASH_OUT",127650.12,"C344080824",0,0,"C565838542",1374779.94,1502430.06,"0","0",2
156,"CASH_OUT",279794.55,"C1670077362",15327,0,"C2019072126",0,279794.55,"0","0",2
356,"TRANSFER",2306847.78,"C1511009542",0,0,"C369122169",2938516.11,5245363.89,"0","0",1
353,"CASH_OUT",65649.7,"C507363312",86830,21180.3,"C755769505",0,65649.7,"0","0",2
209,"CASH_OUT",159759.01,"C453517423",354586.95,194827.94,"C2084833365",212658,372417.01,"0","0",2
15,"CASH_OUT",224107.16,"C1485635961",0,0,"C1268693750",8390218.5,10408067.12,"0","0",2
260,"CASH_OUT",27308.88,"C1766710902",0,0,"C1930567660",6832265.93,6859574.81,"0","0",2
202,"CASH_OUT",35282.77,"C371929328",10627,0,"C1791351357",1362532.42,1397815.19,"0","0",2
226,"CASH_OUT",113635.81,"C2068277959",5187,0,"C513800001",357192.47,470828.28,"0","0",2
182,"TRANSFER",83675.65,"C1671438444",0,0,"C686191680",262966.61,346642.26,"0","0",1
131,"CASH_OUT",92335.45,"C1634957905",0,0,"C1670008305",911680.39,1004015.84,"0","0",2
210,"CASH_OUT",99929.97,"C320633917",1510,0,"C1820147222",2290178.99,2390108.97,"0","0",2
330,"TRANSFER",805856.21,"C2053310564",21941,0,"C1581685122",5971575,6777431.2,"0","0",1
381,"TRANSFER",227798.19,"C1292816061",0,0,"C1223519472",3174615.6,3402413.79,"0","0",1
135,"CASH_OUT",136403.72,"C1958083947",113,0,"C876626936",2418733.1,2555136.82,"0","0",2
350,"CASH_OUT",306397.61,"C429578187",5037,0,"C183911057",1590023.95,1896421.56,"0","0",2
18,"CASH_OUT",398615.37,"C645566363",135791,0,"C773358407",0,262495.41,"0","0",2
347,"TRANSFER",1937623.22,"C966143423",0,0,"C1896938687",2775622.5,4713245.72,"0","0",1
324,"TRANSFER",2993124.62,"C1091371905",0,0,"C369292155",3054840.98,6047965.6,"0","0",1
15,"CASH_OUT",362763.55,"C827933738",0,0,"C10573518",446093.8,808857.35,"0","0",2
257,"CASH_OUT",54249.18,"C2095149227",67751,13501.82,"C428747506",19361.26,73610.44,"0","0",2
163,"CASH_OUT",499966.37,"C425354020",0,0,"C2145869913",931114.19,1431080.56,"0","0",2
259,"CASH_OUT",159433.43,"C536375818",19997,0,"C26429347",6647521.57,6806955,"0","0",2
235,"CASH_OUT",57453.36,"C399487947",14578,0,"C462687791",0,57453.36,"0","0",2
154,"CASH_OUT",156281.22,"C1969910947",10893,0,"C1021450921",298007.05,454288.26,"0","0",2
207,"CASH_OUT",268058.99,"C1792767601",0,0,"C1716659710",2090913.43,2358972.42,"0","0",2
227,"TRANSFER",1136369.45,"C469761622",0,0,"C44850510",1442377.75,2578747.2,"0","0",1
354,"CASH_OUT",118289.82,"C1356727920",30404,0,"C1375043819",0,118289.82,"0","0",2
137,"CASH_OUT",120147.5,"C1300810758",0,0,"C1381853161",2510772.58,2630920.08,"0","0",2
13,"TRANSFER",420735.2,"C2010483433",0,0,"C1024890004",989452.66,1695548.44,"0","0",1
307,"CASH_OUT",240904.92,"C1597092783",18950,0,"C1997729724",0,240904.92,"0","0",2
187,"CASH_OUT",3685.77,"C1927238553",0,0,"C61557512",805306.65,808992.42,"0","0",2
131,"TRANSFER",200684,"C229388020",0,0,"C1031678942",595930.61,1066035.52,"0","0",1
520,"TRANSFER",460790.42,"C1570779935",0,0,"C722000586",6630378.77,7091169.19,"0","0",1
329,"CASH_OUT",194238.88,"C368774693",59788.82,0,"C2127765374",295525.16,489764.04,"0","0",2
250,"CASH_OUT",118635.58,"C2039800170",21008,0,"C1643871046",68769.87,187405.45,"0","0",2
348,"CASH_OUT",489479.94,"C532408711",5092,0,"C240732761",0,489479.94,"0","0",2
348,"CASH_OUT",518904.96,"C86974991",11060,0,"C977727317",0,518904.96,"0","0",2
19,"TRANSFER",136030.45,"C335896307",0,0,"C136218555",522061.3,918429.68,"0","0",1
203,"TRANSFER",98106.73,"C389645078",304323,206216.27,"C1224763864",137298.5,235405.23,"0","0",1
330,"CASH_OUT",38581.08,"C1749157420",0,0,"C911264488",246230.64,284811.72,"0","0",2
334,"CASH_OUT",174799.67,"C1101709042",22545,0,"C1548947026",0,174799.67,"0","0",2
250,"CASH_OUT",102510.27,"C1108370390",0,0,"C1023086589",3636642.89,3739153.16,"0","0",2
378,"CASH_OUT",40503.42,"C913780637",0,0,"C1889657084",92454.2,132957.62,"0","0",2
178,"CASH_OUT",288741.59,"C1129699660",15878.27,0,"C780831256",896353.43,1185095.02,"0","0",2
134,"CASH_OUT",381039.42,"C359383037",0,0,"C153131585",647959.82,1028999.24,"0","0",2
16,"TRANSFER",539981.79,"C1180717587",7041,0,"C102777718",261072,832855.33,"0","0",1
229,"TRANSFER",1941942.55,"C2134402824",10664,0,"C248543654",398600.25,2340542.79,"0","0",1
265,"CASH_OUT",124641.49,"C1099468280",122100.2,0,"C300630516",2972613.09,3097254.58,"0","0",2
203,"CASH_OUT",437963.38,"C1844931960",59859,0,"C2037362195",370196.58,808159.95,"0","0",2
500,"CASH_OUT",45598.74,"C1656070096",21424,0,"C1009168525",0,45598.74,"0","0",2
214,"TRANSFER",67118.36,"C1612923912",68341.2,1222.84,"C680998345",490555.76,557674.12,"0","0",1
404,"TRANSFER",32265.7,"C31804532",0,0,"C663624567",8399617.16,8431882.86,"0","0",1
324,"CASH_OUT",336668.57,"C1569759317",16820,0,"C1546579799",0,336668.57,"0","0",2
157,"CASH_OUT",128511.4,"C1704828350",0,0,"C1482025946",435091.48,563602.88,"0","0",2
355,"CASH_OUT",203796.13,"C2027869254",190235.06,0,"C399650175",10186830.96,10390627.09,"0","0",2
376,"TRANSFER",2843991.76,"C1871767681",113971,0,"C191096779",3529883.93,6373875.69,"0","0",1
687,"TRANSFER",671551.03,"C682765109",0,0,"C1829919288",6422426.28,7093977.31,"0","0",1
179,"CASH_OUT",104693.95,"C1428974644",10399,0,"C840394202",2202327.24,2307021.19,"0","0",2
162,"TRANSFER",492204.38,"C1664896555",0,0,"C187190964",504882.9,997087.28,"0","0",1
396,"CASH_OUT",205736.51,"C513800629",5010,0,"C141906887",0,205736.51,"0","0",2
283,"CASH_OUT",284130.4,"C597521391",0,0,"C1809580138",14612311.64,14896442.04,"0","0",2
130,"CASH_OUT",729071.33,"C560469979",305389,0,"C1249833321",125347.62,854418.96,"0","0",2
279,"CASH_OUT",108796.12,"C463765578",0,0,"C181564317",229302.83,338098.94,"0","0",2
596,"CASH_OUT",342065.11,"C1999306758",0,0,"C670526788",439106.05,781171.15,"0","0",2
8,"TRANSFER",2407437.39,"C1928188796",229357.6,0,"C842729010",6720732.9,10201058.68,"0","0",1
396,"CASH_OUT",139002.17,"C1637579065",25917,0,"C1790119474",2097548.59,2236550.76,"0","0",2
179,"CASH_OUT",133703.56,"C718765977",346,0,"C594777532",485675.74,619379.3,"0","0",2
15,"CASH_OUT",112794.29,"C1459826621",126233.06,13438.77,"C1430523530",1453191.98,1565986.27,"0","0",2
349,"TRANSFER",71159.11,"C1583393825",359253.6,288094.49,"C1237566922",1628925.89,1700085.01,"0","0",1
381,"CASH_OUT",330192.3,"C1213191566",0,0,"C980726513",30153014.79,30483207.09,"0","0",2
12,"CASH_OUT",111291.45,"C567575347",345,0,"C57222203",4597737.98,5053445.96,"0","0",2
352,"CASH_OUT",124355.74,"C1662836903",0,0,"C1095143972",537631.76,661987.5,"0","0",2
565,"CASH_OUT",85212.41,"C1145299182",8103,0,"C1296736392",543647.45,628859.86,"0","0",2
15,"CASH_OUT",315780.85,"C2056609089",118684,0,"C678651991",1547930.19,1789029.68,"0","0",2
333,"CASH_OUT",187704.55,"C278683283",14541,0,"C1174203362",33718.34,221422.89,"0","0",2
326,"TRANSFER",649292.05,"C1347460807",102992,0,"C2034187431",1254313.23,1903605.28,"0","0",1
359,"TRANSFER",168758.41,"C1239609605",26729,0,"C1778520449",5457052.68,5625811.09,"0","0",1
48,"TRANSFER",197290.44,"C754868585",1967,0,"C441730242",407432.65,604723.09,"0","0",1
323,"TRANSFER",2051653.03,"C1250310749",0,0,"C890006563",2999186.66,5050839.69,"0","0",1
331,"CASH_OUT",144777.4,"C924328254",0,0,"C1665331986",30394472.14,30539249.54,"0","0",2
15,"TRANSFER",561137.99,"C491888500",80501,0,"C765195163",212696.85,773834.84,"0","0",1
164,"CASH_OUT",134551.67,"C1163361796",255203.63,120651.96,"C1471375763",1252334.47,1386886.15,"0","0",2
210,"CASH_OUT",111098.7,"C1008196827",0,0,"C1596289722",8404794.17,8515892.87,"0","0",2
161,"CASH_OUT",278119.65,"C1902939605",39602,0,"C590901753",0,278119.65,"0","0",2
354,"CASH_OUT",136631.64,"C673568797",54253,0,"C955076002",0,136631.64,"0","0",2
177,"CASH_OUT",134155.61,"C225969540",20628,0,"C1227979239",7763219.93,8058665.63,"0","0",2
40,"CASH_OUT",259112.67,"C235584155",0,0,"C1532225650",1078280.67,1337393.34,"0","0",2
274,"CASH_OUT",110455.2,"C1382572057",0,0,"C6972055",447527.37,557982.57,"0","0",2
140,"CASH_OUT",13300.82,"C2051438329",51927,38626.18,"C442698157",173712.14,187012.96,"0","0",2
306,"CASH_OUT",161633.92,"C676154641",548,0,"C102537461",17680156.05,17841789.97,"0","0",2
236,"CASH_OUT",45943.92,"C334436188",92634,46690.08,"C1319327000",0,45943.92,"0","0",2
165,"CASH_OUT",198051.06,"C1800709523",0,0,"C640654428",5305057.24,5503108.3,"0","0",2
43,"CASH_OUT",100942.85,"C1993721490",0,0,"C1431077484",1423483,1524425.85,"0","0",2
371,"CASH_OUT",68749.14,"C1787132145",3993,0,"C691973802",156751.89,225501.03,"0","0",2
259,"CASH_OUT",78377.18,"C407041463",0,0,"C373845964",778353.96,856731.14,"0","0",2
376,"TRANSFER",612519,"C106321514",0,0,"C1978683832",908307.75,1520826.75,"0","0",1
189,"CASH_OUT",33821.17,"C34349588",32446,0,"C1552160597",60651.53,94472.7,"0","0",2
403,"CASH_OUT",99052.6,"C2078896227",48891,0,"C1204905072",0,99052.6,"0","0",2
162,"CASH_OUT",156460.6,"C1693947484",625247,468786.4,"C31230382",237818.69,394279.28,"0","0",2
17,"CASH_OUT",44516.75,"C1352299493",0,0,"C1442326828",204365.43,248882.19,"0","0",2
183,"CASH_OUT",104118.52,"C797075592",1009,0,"C202943083",0,78917.73,"0","0",2
259,"CASH_OUT",190118.54,"C1205332846",54721,0,"C971844236",20782,298110.14,"0","0",2
132,"CASH_OUT",68026.34,"C1011080349",66982,0,"C900549770",127349.18,195375.52,"0","0",2
253,"CASH_OUT",111900.34,"C2099222815",20305,0,"C656087437",312793.16,424693.5,"0","0",2
288,"CASH_OUT",27248.92,"C470113156",0,0,"C1789894231",304329.86,331578.78,"0","0",2
303,"CASH_OUT",21940.36,"C1624896711",5617,0,"C146345629",14305.1,36245.46,"0","0",2
280,"CASH_OUT",46630.48,"C1048705635",0,0,"C1838441154",230513.8,277144.29,"0","0",2
177,"CASH_OUT",202425.06,"C635095222",94645,0,"C468252127",867208.49,1069633.55,"0","0",2
180,"TRANSFER",474309.74,"C991374177",25353,0,"C1033792855",1590816.14,2065125.89,"0","0",1
399,"TRANSFER",2104694.6,"C1357251907",0,0,"C1977701365",30484260.37,32588954.97,"0","0",1
403,"CASH_OUT",170700.87,"C1621565927",222922,52221.13,"C2038787580",0,170700.87,"0","0",2
252,"CASH_OUT",47657.84,"C43680717",102993,55335.16,"C2020650001",27905.46,75563.29,"0","0",2
354,"CASH_OUT",119332.04,"C300361077",16697,0,"C60642228",1725065.01,1844397.05,"0","0",2
190,"TRANSFER",26378.1,"C1445397460",0,0,"C1443283660",316296.55,342674.65,"0","0",1
283,"CASH_OUT",13251.48,"C1928867027",256139,242887.52,"C6815690",113514.53,126766.01,"0","0",2
227,"CASH_OUT",375465.74,"C1277788415",33016,0,"C1468398395",912079.12,1287544.85,"0","0",2
228,"CASH_OUT",161200.93,"C1306427217",21893,0,"C2004529251",507784.84,668985.77,"0","0",2
158,"CASH_OUT",3094.95,"C1136757977",1816.65,0,"C1454631356",377755.86,380850.81,"0","0",2
396,"TRANSFER",419583.74,"C1453075760",0,0,"C906667524",1452340,1871923.74,"0","0",1
38,"CASH_OUT",265925.56,"C679413394",108653,0,"C1554622120",10528425.58,10794351.13,"0","0",2
216,"CASH_OUT",315825.76,"C1593049343",0,0,"C1847085397",990873.88,1306699.64,"0","0",2
236,"CASH_OUT",59468.77,"C1209554229",406,0,"C1288686854",1018242.3,1077711.07,"0","0",2
395,"CASH_OUT",102117.72,"C1094939805",0,0,"C428621218",196305.28,298423,"0","0",2
330,"TRANSFER",860784.93,"C1754388665",0,0,"C675566524",985834.95,1846619.88,"0","0",1
165,"TRANSFER",232089.58,"C654637609",0,0,"C385804190",558003.25,790092.83,"0","0",1
308,"TRANSFER",628404.28,"C1296154580",0,0,"C1535044758",4373244.36,5001648.64,"0","0",1
142,"CASH_OUT",87927.85,"C736396841",1989,0,"C1965528096",93359.71,181287.56,"0","0",2
231,"CASH_OUT",545702.42,"C894241673",0,0,"C843297264",877746.15,1423448.57,"0","0",2
21,"CASH_OUT",99964.19,"C1847405637",4128,0,"C1305500548",1771,101735.19,"0","0",2
38,"CASH_OUT",121484.04,"C76495300",0,0,"C1447025632",1798498.72,1919982.76,"0","0",2
335,"CASH_OUT",198977.67,"C560061365",0,0,"C96005542",2419372.13,2618349.79,"0","0",2
255,"CASH_OUT",96812.31,"C1262404240",18562,0,"C239243471",2084575.87,2181388.18,"0","0",2
250,"CASH_OUT",590922,"C1960413191",18588.88,0,"C1096187491",1776681.09,2367603.08,"0","0",2
187,"CASH_OUT",170882.24,"C171113969",79919.77,0,"C33336667",0,170882.24,"0","0",2
185,"CASH_OUT",329248.2,"C2042631235",51519,0,"C2113049539",273482.53,602730.72,"0","0",2
156,"CASH_OUT",115114.95,"C691347411",0,0,"C1011361039",162305.55,277420.5,"0","0",2
13,"CASH_OUT",160283.91,"C242088036",694,0,"C752472780",650256.71,810540.61,"0","0",2
188,"CASH_OUT",142097.77,"C796886913",0,0,"C1954796120",3179203.14,3321300.91,"0","0",2
282,"CASH_OUT",25698.04,"C1366163099",967.5,0,"C1167528679",1355715.97,1381414.01,"0","0",2
44,"CASH_OUT",301977.91,"C1474927869",0,0,"C639015907",11158139.54,11460117.45,"0","0",2
399,"CASH_OUT",92258.95,"C2038203029",12034,0,"C880427570",3847414.51,3939673.47,"0","0",2
180,"CASH_OUT",231307.24,"C1709285924",0,0,"C1734050086",6042092.7,6273399.95,"0","0",2
378,"TRANSFER",1145462.04,"C1890883354",0,0,"C495599676",10025061.74,11170523.79,"0","0",1
256,"CASH_OUT",112317.74,"C651675395",106033,0,"C1148317839",302820.68,415138.41,"0","0",2
188,"CASH_OUT",8529.28,"C1307375661",43551,35021.72,"C1901260603",718269.43,726798.71,"0","0",2
451,"CASH_OUT",98439.41,"C1477269255",75395,0,"C398105269",272729.72,371169.12,"0","0",2
398,"CASH_OUT",73299.88,"C460062080",0,0,"C50294650",145001.29,218301.17,"0","0",2
20,"CASH_OUT",191749.07,"C1021731458",17985,0,"C1698510993",1217733.63,1409482.71,"0","0",2
231,"CASH_OUT",75426.01,"C20503032",0,0,"C1308416240",565198.17,640624.18,"0","0",2
20,"CASH_OUT",74646.22,"C556227938",444,0,"C388109999",13253311.1,13327957.32,"0","0",2
162,"CASH_OUT",172380.02,"C917334477",2363,0,"C53200310",274766.84,447146.87,"0","0",2
237,"CASH_OUT",86588.16,"C2140723799",141614,55025.84,"C1870252780",22656741.25,22743329.42,"0","0",2
279,"CASH_OUT",176544.66,"C1791106499",0,0,"C1939894992",397425.64,573970.3,"0","0",2
383,"TRANSFER",481921.14,"C1785234504",0,0,"C1770784791",3398451.18,3880372.32,"0","0",1
311,"CASH_OUT",288201.69,"C1137628798",59699,0,"C238086978",8531840.65,8820042.35,"0","0",2
309,"TRANSFER",89478.59,"C1417546872",151,0,"C1298306741",0,89478.59,"0","0",1
249,"CASH_OUT",113303.89,"C1584367048",51647,0,"C1550419739",0,113303.89,"0","0",2
275,"TRANSFER",382887.93,"C445484093",0,0,"C500437472",730329.57,1113217.49,"0","0",1
230,"CASH_OUT",87639.43,"C1470341050",76543,0,"C123584236",166393.38,254032.81,"0","0",2
251,"CASH_OUT",22570.37,"C2083195086",0,0,"C1520583096",352543.7,375114.07,"0","0",2
297,"CASH_OUT",283148.84,"C284168792",0,0,"C990789428",1450322.43,1733471.27,"0","0",2
159,"CASH_OUT",152421.13,"C1377820495",31352,0,"C1709545513",0,152421.13,"0","0",2
129,"CASH_OUT",277039.4,"C1796395016",6588,0,"C1007655980",148271.34,425310.74,"0","0",2
